value_en	description_en	codesystem	code	description_code
SureSelect TE Reagent Kit, PTN, 96 by Agilent Technologies	SureSelect TE Reagent Kit, PTN, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect XT Human All Exon V4+UTRs, 48 by Agilent Technologies	SureSelect XT Human All Exon V4+UTRs, 48 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+1-499 kb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+1-499 kb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+12-24 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+12-24 Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+3-5.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+3-5.9 Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+6-11.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+6-11.9 Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+CCP,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+CCP,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+CREv2+,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+CREv2+,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+CREv2,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+CREv2,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+V6+,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+V6+,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+V6,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+V6,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+0.5-2.9Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+0.5-2.9Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+1-499 kb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+1-499 kb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+12-24 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+12-24 Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+3-5.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+3-5.9 Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+6-11.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+6-11.9 Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+CCP,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+CCP,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+CREv2+,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+CREv2+,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+CREv2,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+CREv2,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+V6+,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+V6+,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 97-192+V6,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+V6,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-6+CREv2,96rxn by Agilent Technologies	SSel XT Low Input 1-6+CREv2,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+0.5-2.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+0.5-2.9 Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+1-499 kb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+1-499 kb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+12-24 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+12-24 Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+3-5.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+3-5.9 Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+6-11.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+6-11.9 Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+CCP,96rxn by Agilent Technologies	SSel XT Low Input 1-96+CCP,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+CREv2+,96rxn by Agilent Technologies	SSel XT Low Input 1-96+CREv2+,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+V6+,96rxn by Agilent Technologies	SSel XT Low Input 1-96+V6+,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 1-96+V6,96rxn by Agilent Technologies	SSel XT Low Input 1-96+V6,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+0.5-2.9Mb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+0.5-2.9Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + 1-499 kb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 1-499 kb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + 12-24 Mb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 12-24 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + 3-5.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 3-5.9 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + 6-11.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 6-11.9 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + CCP, 16rxn by Agilent Technologies	SSel XT HS 1-16 + CCP, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + CREv2+, 16rxn by Agilent Technologies	SSel XT HS 1-16 + CREv2+, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + CREv2, 16rxn by Agilent Technologies	SSel XT HS 1-16 + CREv2, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + V6+, 16rxn by Agilent Technologies	SSel XT HS 1-16 + V6+, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + V6, 16rxn by Agilent Technologies	SSel XT HS 1-16 + V6, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + 0.5-2.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 0.5-2.9 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + 1-499 kb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 1-499 kb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + 12-24 Mb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 12-24 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + 3-5.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 3-5.9 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + 6-11.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 6-11.9 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + CCP, 16rxn by Agilent Technologies	SSel XT HS 17-32 + CCP, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + CREv2+, 16rxn by Agilent Technologies	SSel XT HS 17-32 + CREv2+, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + CREv2, 16rxn by Agilent Technologies	SSel XT HS 17-32 + CREv2, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + V6+, 16rxn by Agilent Technologies	SSel XT HS 17-32 + V6+, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 17-32 + V6, 16rxn by Agilent Technologies	SSel XT HS 17-32 + V6, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + 0.5-2.9 Mb, 96rxn by Agilent Technologies	SSel XT HS 96 + 0.5-2.9 Mb, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + 1-499 kb, 96rxn by Agilent Technologies	SSel XT HS 96 + 1-499 kb, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + 12-24 Mb, 96rxn by Agilent Technologies	SSel XT HS 96 + 12-24 Mb, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + 3-5.9 Mb, 96rxn by Agilent Technologies	SSel XT HS 96 + 3-5.9 Mb, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + 6-11.9 Mb, 96rxn by Agilent Technologies	SSel XT HS 96 + 6-11.9 Mb, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + CCP, 96rxn by Agilent Technologies	SSel XT HS 96 + CCP, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + CREv2+, 96rxn by Agilent Technologies	SSel XT HS 96 + CREv2+, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + CREv2, 96rxn by Agilent Technologies	SSel XT HS 96 + CREv2, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + V6+, 96rxn by Agilent Technologies	SSel XT HS 96 + V6+, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 96 + V6, 96rxn by Agilent Technologies	SSel XT HS 96 + V6, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Inp 1-96+0.5-2.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+0.5-2.9 Mb,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6+UTR, 96 by Agilent Technologies	SSELXT2 Human All Exon V6+UTR, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6, 16 by Agilent Technologies	SSELXT2 Human All Exon V6, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6, 96 by Agilent Technologies	SSELXT2 Human All Exon V6, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7 Plus1, 16Rxn by Agilent Technologies	SSELXT2 Human All Exon V7 Plus1, 16Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7 Plus1, 96Rxn by Agilent Technologies	SSELXT2 Human All Exon V7 Plus1, 96Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7 Plus1,96 Auto by Agilent Technologies	SSELXT2 Human All Exon V7 Plus1,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	SSELXT2 Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7 Plus2, 96Rxn by Agilent Technologies	SSELXT2 Human All Exon V7 Plus2, 96Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7 Plus2,96 Auto by Agilent Technologies	SSELXT2 Human All Exon V7 Plus2,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7, 16 rxn by Agilent Technologies	SSELXT2 Human All Exon V7, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7, 96 Auto by Agilent Technologies	SSELXT2 Human All Exon V7, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V7, 96 rxn by Agilent Technologies	SSELXT2 Human All Exon V7, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All ExonV6+UTR,96 rxn,auto by Agilent Technologies	SSELXT2 Human All ExonV6+UTR,96 rxn,auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Bovine All Exon, 16 by Agilent Technologies	SSXT Bovine All Exon, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Bovine All Exon, 96 by Agilent Technologies	SSXT Bovine All Exon, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Human All Exon V5+MHC, 16 by Agilent Technologies	SSXT Human All Exon V5+MHC, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Human All Exon V5+MHC, 96 by Agilent Technologies	SSXT Human All Exon V5+MHC, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Human All Exon V5+lncRNA, 16 by Agilent Technologies	SSXT Human All Exon V5+lncRNA, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Human All Exon V5+lncRNA, 96 by Agilent Technologies	SSXT Human All Exon V5+lncRNA, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies	SSXT Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Human All ExonV5+MHC, 96, Auto by Agilent Technologies	SSXT Human All ExonV5+MHC, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Zebrafish All Exon, 16 by Agilent Technologies	SSXT Zebrafish All Exon, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT Zebrafish All Exon, 96 by Agilent Technologies	SSXT Zebrafish All Exon, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT2 Human All Exon V5+MHC, 16 by Agilent Technologies	SSXT2 Human All Exon V5+MHC, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT2 Human All Exon V5+MHC, 96 by Agilent Technologies	SSXT2 Human All Exon V5+MHC, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT2 Human All Exon V5+lncRNA, 16 by Agilent Technologies	SSXT2 Human All Exon V5+lncRNA, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT2 Human All Exon V5+lncRNA, 96 by Agilent Technologies	SSXT2 Human All Exon V5+lncRNA, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT2 Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies	SSXT2 Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSXT2 Human All ExonV5+MHC, 96, Auto by Agilent Technologies	SSXT2 Human All ExonV5+MHC, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT HS 1-16 + 0.5-2.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 0.5-2.9 Mb, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7 Plus2,96 Auto by Agilent Technologies	SSELXT Human All Exon V7 Plus2,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7, 16 rxn by Agilent Technologies	SSELXT Human All Exon V7, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7, 96 Auto by Agilent Technologies	SSELXT Human All Exon V7, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7, 96 rxn by Agilent Technologies	SSELXT Human All Exon V7, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 1-96 + V7, 96 Auto by Agilent Technologies	SSELXT Low Input 1-96 + V7, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 1-96 + V7, 96 rxn by Agilent Technologies	SSELXT Low Input 1-96 + V7, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 1-96 +V7 Plus 1,96 rxn by Agilent Technologies	SSELXT Low Input 1-96 +V7 Plus 1,96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 1-96 +V7 Plus 2,96 rxn by Agilent Technologies	SSELXT Low Input 1-96 +V7 Plus 2,96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 1-96+V7 Plus 1,96 Auto by Agilent Technologies	SSELXT Low Input 1-96+V7 Plus 1,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 1-96+V7 Plus 2,96 Auto by Agilent Technologies	SSELXT Low Input 1-96+V7 Plus 2,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 97-192 + V7, 96 Auto by Agilent Technologies	SSELXT Low Input 97-192 + V7, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 97-192 + V7, 96 rxn by Agilent Technologies	SSELXT Low Input 97-192 + V7, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 97-192+V7 Plus 1,96rxn by Agilent Technologies	SSELXT Low Input 97-192+V7 Plus 1,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 97-192+V7 Plus1,96Auto by Agilent Technologies	SSELXT Low Input 97-192+V7 Plus1,96Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 97-192+V7 Plus2,96Auto by Agilent Technologies	SSELXT Low Input 97-192+V7 Plus2,96Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Low Input 97-192+V7 Plus2,96rxn by Agilent Technologies	SSELXT Low Input 97-192+V7 Plus2,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Clinical Research Exome, 16rxn by Agilent Technologies	SSELXT2 Clinical Research Exome, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Clinical Research Exome, 96 auto by Agilent Technologies	SSELXT2 Clinical Research Exome, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Clinical Research Exome, 96rxn by Agilent Technologies	SSELXT2 Clinical Research Exome, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6 96 rxn,auto by Agilent Technologies	SSELXT2 Human All Exon V6 96 rxn,auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6 Plus 1, 16rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 1, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6 Plus 1, 96 aut by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 1, 96 aut by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6 Plus 1, 96rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 1, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6 Plus 2, 16rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 2, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6 Plus 2, 96 aut by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 2, 96 aut by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6 Plus 2, 96rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 2, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6+ COSMIC, 16 by Agilent Technologies	SSELXT2 Human All Exon V6+ COSMIC, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6+ COSMIC, 96 by Agilent Technologies	SSELXT2 Human All Exon V6+ COSMIC, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6+ COSMIC,96auto by Agilent Technologies	SSELXT2 Human All Exon V6+ COSMIC,96auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT2 Human All Exon V6+UTR, 16 by Agilent Technologies	SSELXT2 Human All Exon V6+UTR, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Clinical Research Exome, 96 by Agilent Technologies	SSELXT Clinical Research Exome, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 1-16 + V7 Plus 1, 16 rxn by Agilent Technologies	SSELXT HS 1-16 + V7 Plus 1, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 1-16 + V7, 16rxn by Agilent Technologies	SSELXT HS 1-16 + V7, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 1-16 + V7Plus 2, 16 rxn by Agilent Technologies	SSELXT HS 1-16 + V7Plus 2, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 1-32 + V7 Plus 1, 96 rxn by Agilent Technologies	SSELXT HS 1-32 + V7 Plus 1, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 1-32 + V7 Plus 2, 96 rxn by Agilent Technologies	SSELXT HS 1-32 + V7 Plus 2, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 1-32 + V7, 96 rxn by Agilent Technologies	SSELXT HS 1-32 + V7, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 17-32 + V7 Plus 1, 16 rxn by Agilent Technologies	SSELXT HS 17-32 + V7 Plus 1, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 17-32 + V7 Plus 2, 16 rxn by Agilent Technologies	SSELXT HS 17-32 + V7 Plus 2, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT HS 17-32 + V7, 16 rxn by Agilent Technologies	SSELXT HS 17-32 + V7, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6 Plus 1, 16rxn by Agilent Technologies	SSELXT Human All Exon V6 Plus 1, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6 Plus 2, 16rxn by Agilent Technologies	SSELXT Human All Exon V6 Plus 2, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6 Plus 2, 96 auto by Agilent Technologies	SSELXT Human All Exon V6 Plus 2, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6 Plus 2, 96rxn by Agilent Technologies	SSELXT Human All Exon V6 Plus 2, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6+ COSMIC,96 auto by Agilent Technologies	SSELXT Human All Exon V6+ COSMIC,96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6+COSMIC V6, 16 by Agilent Technologies	SSELXT Human All Exon V6+COSMIC V6, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6+COSMIC V6, 96 by Agilent Technologies	SSELXT Human All Exon V6+COSMIC V6, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6+UTR V6, 16 by Agilent Technologies	SSELXT Human All Exon V6+UTR V6, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6+UTR V6, 96 by Agilent Technologies	SSELXT Human All Exon V6+UTR V6, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6+UTR,96 rxn,auto by Agilent Technologies	SSELXT Human All Exon V6+UTR,96 rxn,auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6, 16 by Agilent Technologies	SSELXT Human All Exon V6, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6, 96 by Agilent Technologies	SSELXT Human All Exon V6, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6, 96 rxn,auto by Agilent Technologies	SSELXT Human All Exon V6, 96 rxn,auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6Plus 1, 96 auto by Agilent Technologies	SSELXT Human All Exon V6Plus 1, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V6Plus 1, 96rxn by Agilent Technologies	SSELXT Human All Exon V6Plus 1, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7 Plus1, 16Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus1, 16Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7 Plus1, 96 Auto by Agilent Technologies	SSELXT Human All Exon V7 Plus1, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7 Plus1, 96Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus1, 96Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Human All Exon V7 Plus2, 96Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus2, 96Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT HS 1-16 + V6+UTR, 16rxn by Agilent Technologies	SSEL XT HS 1-16 + V6+UTR, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT HS 17-32 + V6+UTR, 16rxn by Agilent Technologies	SSEL XT HS 17-32 + V6+UTR, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
